'21:49:43', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -44.64'
'21:49:43', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -44.64'
'21:49:44', 0.25, -0.25, 7.50, 0.25, -0.25, 7.11, 0, 0, 0, 0.35, -44.64'
'21:49:44', 0.25, -0.25, 7.50, 0.24, -0.25, 7.26, 0, 0, 0, 0.35, -45.36'
'21:49:45', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -45.00'
'21:49:45', 0.25, -0.25, 7.50, 0.25, -0.25, 8.01, 0, 0, 0, 0.35, -45.72'
'21:49:46', 0.25, -0.25, 7.50, 0.25, -0.24, 7.86, 0, 0, 0, 0.35, -44.27'
'21:49:46', 0.25, -0.25, 7.50, 0.26, -0.24, 7.11, 0, 0, 0, 0.35, -43.21'
'21:49:47', 0.25, -0.25, 7.50, 0.25, -0.25, 6.95, 0, 0, 0, 0.36, -44.64'
'21:49:47', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.72'
'21:49:48', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -44.64'
'21:49:48', 0.25, -0.25, 7.50, 0.25, -0.25, 8.01, 0, 0, 0, 0.35, -44.64'
'21:49:49', 0.25, -0.25, 7.50, 0.25, -0.25, 6.95, 0, 0, 0, 0.36, -45.36'
'21:49:49', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -45.72'
'21:49:50', 0.25, -0.25, 7.50, 0.24, -0.25, 8.62, 0, 0, 0, 0.35, -45.37'
'21:49:50', 0.25, -0.25, 7.50, 0.25, -0.26, 7.11, 0, 0, 0, 0.36, -45.71'
'21:49:51', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:49:51', 0.25, -0.25, 7.50, 0.24, -0.25, 7.86, 0, 0, 0, 0.35, -46.08'
'21:49:52', 0.25, -0.25, 7.50, 0.26, -0.24, 7.71, 0, 0, 0, 0.35, -43.21'
'21:49:52', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -44.64'
'21:49:53', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -45.00'
'21:49:53', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.36, -45.36'
'21:49:54', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.00'
'21:49:54', 0.25, -0.25, 7.50, 0.25, -0.25, 8.01, 0, 0, 0, 0.35, -44.64'
'21:49:55', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -45.36'
'21:49:55', 0.25, -0.25, 7.50, 0.25, -0.25, 7.71, 0, 0, 0, 0.35, -45.00'
'21:49:56', 0.25, -0.25, 7.50, 0.25, -0.25, 7.11, 0, 0, 0, 0.35, -45.72'
'21:49:56', 0.25, -0.25, 7.50, 0.25, -0.24, 7.56, 0, 0, 0, 0.35, -43.92'
'21:49:57', 0.25, -0.25, 7.50, 0.24, -0.26, 7.41, 0, 0, 0, 0.35, -46.44'
'21:49:57', 0.25, -0.25, 7.50, 0.25, -0.24, 7.26, 0, 0, 0, 0.35, -44.27'
'21:49:58', 0.25, -0.25, 7.50, 0.24, -0.26, 7.56, 0, 0, 0, 0.35, -46.43'
'21:49:58', 0.25, -0.25, 7.50, 0.24, -0.25, 7.56, 0, 0, 0, 0.35, -46.08'
'21:49:59', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -45.00'
'21:49:59', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -44.28'
'21:50:00', 0.25, -0.25, 7.50, 0.25, -0.25, 8.32, 0, 0, 0, 0.35, -45.00'
'21:50:00', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.35, -44.28'
'21:50:01', 0.25, -0.25, 7.50, 0.25, -0.26, 7.86, 0, 0, 0, 0.36, -45.71'
'21:50:01', 0.25, -0.25, 7.50, 0.25, -0.25, 7.86, 0, 0, 0, 0.35, -45.00'
'21:50:02', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -44.64'
'21:50:02', 0.25, -0.25, 7.50, 0.26, -0.25, 7.41, 0, 0, 0, 0.36, -44.29'
'21:50:03', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -45.00'
'21:50:03', 0.25, -0.25, 7.50, 0.25, -0.25, 8.01, 0, 0, 0, 0.35, -45.36'
'21:50:04', 0.25, -0.25, 7.50, 0.26, -0.25, 7.11, 0, 0, 0, 0.35, -43.93'
'21:50:04', 0.25, -0.25, 7.50, 0.25, -0.25, 7.41, 0, 0, 0, 0.35, -45.00'
'21:50:05', 0.25, -0.25, 7.50, 0.25, -0.26, 8.01, 0, 0, 0, 0.36, -46.42'
'21:50:05', 0.25, -0.25, 7.50, 0.25, -0.25, 7.56, 0, 0, 0, 0.35, -44.28'
'21:50:06', 0.25, -0.25, 7.50, 0.25, -0.25, 7.26, 0, 0, 0, 0.36, -45.36'
'21:50:06', 0.25, -0.25, 7.50, 0.24, -0.25, 7.26, 0, 0, 0, 0.35, -45.73'
'21:50:07', 0.25, -0.25, 7.50, 0.26, -0.25, 7.26, 0, 0, 0, 0.36, -43.93'
'21:50:07', 0.25, -0.25, 7.50, 0.25, -0.25, 6.80, 0, 0, 0, 0.36, -45.00'
