'21:51:22', 0.50, -0.25, 7.50, 0.12, -0.07, 3.48, 0, 0, 0, 0.14, -29.67'
'21:51:23', 0.50, -0.25, 7.50, 0.27, -0.17, 9.07, 0, 0, 0, 0.32, -31.64'
'21:51:23', 0.50, -0.25, 7.50, 0.28, -0.17, 7.11, 0, 0, 0, 0.33, -30.59'
'21:51:24', 0.50, -0.25, 7.50, 0.33, -0.16, 5.44, 0, 0, 0, 0.36, -26.57'
'21:51:24', 0.50, -0.25, 7.50, 0.34, -0.18, 5.29, 0, 0, 0, 0.39, -27.29'
'21:51:25', 0.50, -0.25, 7.50, 0.35, -0.17, 5.44, 0, 0, 0, 0.39, -25.54'
'21:51:25', 0.50, -0.25, 7.50, 0.37, -0.18, 5.59, 0, 0, 0, 0.41, -25.68'
'21:51:26', 0.50, -0.25, 7.50, 0.37, -0.17, 4.99, 0, 0, 0, 0.41, -24.91'
'21:51:26', 0.50, -0.25, 7.50, 0.38, -0.17, 5.44, 0, 0, 0, 0.42, -24.27'
'21:51:27', 0.50, -0.25, 7.50, 0.39, -0.17, 5.14, 0, 0, 0, 0.42, -24.09'
'21:51:27', 0.50, -0.25, 7.50, 0.39, -0.18, 6.35, 0, 0, 0, 0.43, -24.30'
'21:51:28', 0.50, -0.25, 7.50, 0.39, -0.17, 6.35, 0, 0, 0, 0.43, -22.98'
'21:51:28', 0.50, -0.25, 7.50, 0.39, -0.17, 6.05, 0, 0, 0, 0.43, -22.98'
'21:51:29', 0.50, -0.25, 7.50, 0.40, -0.16, 6.80, 0, 0, 0, 0.43, -22.54'
'21:51:29', 0.50, -0.25, 7.50, 0.39, -0.17, 6.65, 0, 0, 0, 0.43, -22.81'
'21:51:30', 0.50, -0.25, 7.50, 0.39, -0.16, 6.35, 0, 0, 0, 0.43, -22.43'
'21:51:30', 0.50, -0.25, 7.50, 0.39, -0.16, 6.95, 0, 0, 0, 0.43, -22.04'
'21:51:31', 0.50, -0.25, 7.50, 0.40, -0.16, 6.80, 0, 0, 0, 0.43, -21.61'
'21:51:31', 0.50, -0.25, 7.50, 0.40, -0.16, 7.11, 0, 0, 0, 0.43, -21.76'
'21:51:32', 0.50, -0.25, 7.50, 0.40, -0.16, 7.26, 0, 0, 0, 0.43, -22.27'
'21:51:32', 0.50, -0.25, 7.50, 0.40, -0.15, 6.95, 0, 0, 0, 0.43, -20.80'
'21:51:33', 0.50, -0.25, 7.50, 0.40, -0.16, 6.65, 0, 0, 0, 0.43, -21.34'
'21:51:33', 0.50, -0.25, 7.50, 0.40, -0.16, 7.56, 0, 0, 0, 0.43, -21.57'
'21:51:34', 0.50, -0.25, 7.50, 0.40, -0.16, 7.26, 0, 0, 0, 0.43, -21.34'
'21:51:34', 0.50, -0.25, 7.50, 0.40, -0.16, 7.26, 0, 0, 0, 0.43, -21.34'
'21:51:35', 0.50, -0.25, 7.50, 0.41, -0.16, 7.41, 0, 0, 0, 0.44, -21.30'
'21:51:35', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.22'
'21:51:36', 0.50, -0.25, 7.50, 0.41, -0.16, 6.50, 0, 0, 0, 0.43, -20.92'
'21:51:36', 0.50, -0.25, 7.50, 0.41, -0.16, 8.01, 0, 0, 0, 0.44, -21.30'
'21:51:37', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.80'
'21:51:37', 0.50, -0.25, 7.50, 0.40, -0.15, 7.11, 0, 0, 0, 0.43, -20.83'
'21:51:38', 0.50, -0.25, 7.50, 0.40, -0.15, 6.80, 0, 0, 0, 0.43, -20.43'
'21:51:38', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.45'
'21:51:39', 0.50, -0.25, 7.50, 0.41, -0.15, 7.86, 0, 0, 0, 0.44, -20.65'
'21:51:39', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.45'
'21:51:40', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.41'
'21:51:40', 0.50, -0.25, 7.50, 0.41, -0.16, 7.56, 0, 0, 0, 0.44, -21.04'
'21:51:41', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.07'
'21:51:41', 0.50, -0.25, 7.50, 0.41, -0.16, 7.41, 0, 0, 0, 0.43, -20.92'
'21:51:42', 0.50, -0.25, 7.50, 0.41, -0.16, 7.71, 0, 0, 0, 0.44, -21.30'
'21:51:42', 0.50, -0.25, 7.50, 0.40, -0.15, 7.41, 0, 0, 0, 0.43, -20.68'
'21:51:43', 0.50, -0.25, 7.50, 0.40, -0.16, 7.86, 0, 0, 0, 0.43, -21.19'
'21:51:43', 0.50, -0.25, 7.50, 0.41, -0.16, 7.41, 0, 0, 0, 0.43, -20.92'
'21:51:44', 0.50, -0.25, 7.50, 0.40, -0.15, 7.26, 0, 0, 0, 0.43, -20.41'
'21:51:44', 0.50, -0.25, 7.50, 0.41, -0.16, 7.71, 0, 0, 0, 0.43, -20.92'
'21:51:45', 0.50, -0.25, 7.50, 0.40, -0.16, 7.56, 0, 0, 0, 0.43, -21.34'
'21:51:45', 0.50, -0.25, 7.50, 0.41, -0.15, 7.41, 0, 0, 0, 0.43, -20.53'
'21:51:46', 0.50, -0.25, 7.50, 0.40, -0.16, 7.86, 0, 0, 0, 0.43, -21.19'
'21:51:46', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.80'
'21:51:47', 0.50, -0.25, 7.50, 0.40, -0.15, 6.95, 0, 0, 0, 0.43, -20.80'
'21:51:47', 0.50, -0.25, 7.50, 0.41, -0.16, 7.41, 0, 0, 0, 0.44, -20.77'
'21:51:48', 0.50, -0.25, 7.50, 0.41, -0.15, 7.71, 0, 0, 0, 0.43, -20.53'
'21:51:48', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.07'
'21:51:49', 0.50, -0.25, 7.50, 0.41, -0.16, 7.71, 0, 0, 0, 0.43, -20.92'
'21:51:49', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.45'
'21:51:50', 0.50, -0.25, 7.50, 0.41, -0.16, 7.26, 0, 0, 0, 0.44, -21.04'
'21:51:50', 0.50, -0.25, 7.50, 0.41, -0.15, 7.71, 0, 0, 0, 0.43, -20.53'
'21:51:51', 0.50, -0.25, 7.50, 0.41, -0.16, 7.41, 0, 0, 0, 0.43, -20.92'
'21:51:51', 0.50, -0.25, 7.50, 0.40, -0.16, 7.56, 0, 0, 0, 0.43, -21.19'
'21:51:52', 0.50, -0.25, 7.50, 0.40, -0.15, 7.41, 0, 0, 0, 0.43, -20.68'
'21:51:52', 0.50, -0.25, 7.50, 0.41, -0.16, 7.11, 0, 0, 0, 0.43, -20.92'
'21:51:53', 0.50, -0.25, 7.50, 0.40, -0.15, 7.41, 0, 0, 0, 0.43, -20.68'
'21:51:53', 0.50, -0.25, 7.50, 0.41, -0.16, 8.16, 0, 0, 0, 0.44, -21.04'
'21:51:54', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.80'
'21:51:54', 0.50, -0.25, 7.50, 0.40, -0.15, 7.26, 0, 0, 0, 0.43, -20.41'
'21:51:55', 0.50, -0.25, 7.50, 0.41, -0.15, 7.56, 0, 0, 0, 0.44, -20.65'
'21:51:55', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.45'
'21:51:56', 0.50, -0.25, 7.50, 0.41, -0.15, 7.86, 0, 0, 0, 0.44, -20.65'
'21:51:56', 0.50, -0.25, 7.50, 0.41, -0.15, 7.41, 0, 0, 0, 0.43, -20.53'
'21:51:57', 0.50, -0.25, 7.50, 0.40, -0.15, 7.41, 0, 0, 0, 0.43, -20.68'
'21:51:57', 0.50, -0.25, 7.50, 0.40, -0.16, 7.56, 0, 0, 0, 0.43, -21.19'
'21:51:58', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.80'
'21:51:58', 0.50, -0.25, 7.50, 0.40, -0.15, 8.01, 0, 0, 0, 0.42, -20.98'
'21:51:59', 0.50, -0.25, 7.50, 0.41, -0.15, 7.56, 0, 0, 0, 0.44, -20.65'
'21:51:59', 0.50, -0.25, 7.50, 0.40, -0.16, 7.11, 0, 0, 0, 0.43, -21.07'
'21:52:00', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.45'
'21:52:00', 0.50, -0.25, 7.50, 0.41, -0.15, 7.71, 0, 0, 0, 0.44, -20.39'
'21:52:01', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.45'
'21:52:01', 0.50, -0.25, 7.50, 0.41, -0.15, 7.71, 0, 0, 0, 0.43, -20.53'
'21:52:02', 0.50, -0.25, 7.50, 0.40, -0.15, 7.11, 0, 0, 0, 0.43, -20.68'
'21:52:02', 0.50, -0.25, 7.50, 0.41, -0.16, 7.56, 0, 0, 0, 0.44, -21.04'
'21:52:03', 0.50, -0.25, 7.50, 0.41, -0.16, 7.41, 0, 0, 0, 0.43, -20.92'
'21:52:03', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.22'
'21:52:04', 0.50, -0.25, 7.50, 0.40, -0.15, 7.26, 0, 0, 0, 0.43, -20.80'
'21:52:04', 0.50, -0.25, 7.50, 0.41, -0.16, 7.86, 0, 0, 0, 0.44, -21.04'
'21:52:05', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.95'
'21:52:05', 0.50, -0.25, 7.50, 0.40, -0.15, 6.95, 0, 0, 0, 0.43, -20.80'
'21:52:06', 0.50, -0.25, 7.50, 0.41, -0.16, 7.86, 0, 0, 0, 0.44, -21.42'
'21:52:06', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.41'
'21:52:07', 0.50, -0.25, 7.50, 0.41, -0.15, 7.26, 0, 0, 0, 0.44, -20.65'
'21:52:07', 0.50, -0.25, 7.50, 0.41, -0.16, 7.71, 0, 0, 0, 0.43, -20.92'
'21:52:08', 0.50, -0.25, 7.50, 0.40, -0.15, 7.26, 0, 0, 0, 0.43, -20.80'
'21:52:08', 0.50, -0.25, 7.50, 0.40, -0.16, 7.11, 0, 0, 0, 0.43, -21.22'
'21:52:09', 0.50, -0.25, 7.50, 0.41, -0.16, 7.71, 0, 0, 0, 0.44, -20.77'
'21:52:09', 0.50, -0.25, 7.50, 0.41, -0.15, 7.56, 0, 0, 0, 0.43, -20.27'
'21:52:10', 0.50, -0.25, 7.50, 0.40, -0.15, 7.56, 0, 0, 0, 0.43, -20.56'
'21:52:10', 0.50, -0.25, 7.50, 0.41, -0.15, 7.26, 0, 0, 0, 0.44, -20.65'
'21:52:11', 0.50, -0.25, 7.50, 0.40, -0.16, 8.01, 0, 0, 0, 0.43, -21.45'
'21:52:11', 0.50, -0.25, 7.50, 0.40, -0.15, 7.26, 0, 0, 0, 0.43, -20.41'
'21:52:12', 0.50, -0.25, 7.50, 0.41, -0.15, 7.11, 0, 0, 0, 0.43, -20.53'
'21:52:12', 0.50, -0.25, 7.50, 0.40, -0.16, 7.41, 0, 0, 0, 0.43, -21.22'
'21:52:13', 0.50, -0.25, 7.50, 0.40, -0.16, 7.11, 0, 0, 0, 0.43, -21.07'
