'21:44:17', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:17', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:18', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.28'
'21:44:18', 0.00, -0.25, 7.50, 0.00, -0.25, 7.11, 0, 0, 0, 0.25, -88.93'
'21:44:19', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:19', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:20', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
'21:44:20', 0.00, -0.25, 7.50, -0.00, -0.25, 7.41, 0, 0, 0, 0.25, -88.92'
'21:44:21', 0.00, -0.25, 7.50, 0.00, -0.25, 7.26, 0, 0, 0, 0.25, -89.28'
'21:44:21', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:22', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.28'
'21:44:22', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -88.92'
'21:44:23', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:23', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:24', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:24', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -89.64'
'21:44:25', 0.00, -0.25, 7.50, 0.00, -0.25, 6.95, 0, 0, 0, 0.25, -90.00'
'21:44:25', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:26', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:26', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:27', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -90.00'
'21:44:27', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
'21:44:28', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:28', 0.00, -0.25, 7.50, -0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:29', 0.00, -0.25, 7.50, 0.00, -0.25, 7.41, 0, 0, 0, 0.25, -88.93'
'21:44:29', 0.00, -0.25, 7.50, -0.00, -0.25, 7.11, 0, 0, 0, 0.25, -89.64'
'21:44:30', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -89.64'
'21:44:30', 0.00, -0.25, 7.50, -0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.28'
'21:44:31', 0.00, -0.25, 7.50, 0.00, -0.25, 7.56, 0, 0, 0, 0.25, -89.27'
'21:44:31', 0.00, -0.25, 7.50, -0.00, -0.26, 7.11, 0, 0, 0, 0.26, -89.65'
'21:44:32', 0.00, -0.25, 7.50, -0.00, -0.25, 7.86, 0, 0, 0, 0.25, -89.28'
'21:44:32', 0.00, -0.25, 7.50, 0.00, -0.25, 7.71, 0, 0, 0, 0.25, -88.91'
